Unnamed: 0,latitude,longitude,ID,Филиал,Вид,Тип,Наименование пункта пропуска_y,Установлен / закрыт,Функционирует/не функционирует,84 приоритетные,Причины не функционирования,Распорядок работы,Классификация по виду международного сообщения,Дополнительная классификация по виду международного сообщения,Классификация по характеру международного сообщения,Классификация по режиму работы,Классификация по статусу,Классификация по пропуску,"Специализация: для ввоза на территорию РФ  животных, продукции животного происхождения, кормов, кормовых добавок, лекарственных средств для животных и подкарантинной продукции (подкарантинного материала, подкарантинного груза) (ПП РФ от 07.07.2011 № 557)","Специализация: для ввоза на территорию Российской  Федерации товаров, химических, биологических и радиоактивных веществ, отходов и иных грузов, представляющих опасность для человека (ПП РФ от 03.06.2011 № 442)","Специализация: для ввоза на территорию Российской Федерации пищевых продуктов, материалов и изделий (ПП РФ от 03.06.2011 № 442)",Сопредельное государство,Сопредельный пункт пропуска,Федеральный округ,Субъект РФ,Адрес,Принадлежность дороги,"Номер, название дороги",Группы АВС ,Рейтинг Приоритизации 2019 ,Направление МТК,Принадлежность к МТК,ГТС в сутки (по паспорту),ПТС в сутки (по паспорту),ЛТС в сутки (по паспорту),Всего ТС в сутки (по паспорту),Лиц в сутки (по паспорту),Грузы в сутки (по паспорту),ГТС в год (по паспорту),ПТС в год (по паспорту),ЛТС в год (по паспорту),Всего ТС в год (по паспорту),Лица в год (по паспорту),Грузы в год (по паспорту),ГТС 2017 (факт),ПТС 2017 (факт),ЛТС 2017 (факт),Всего ТС (ж.д. составы) за 2017 год (факт),ГТС 2018 (факт),ПТС 2018 (факт),ЛТС 2018 (факт),Всего ТС (ж.д. составы) за 2018 год (факт),ГТС 2019 (факт),ПТС 2019 (факт),ЛТС 2019 (факт),Всего ТС (ж.д. составы) за 2019 год (факт),ГТС 2020 (факт),ПТС 2020 (факт),ЛТС 2020 (факт),Всего ТС (ж.д. составы) за 2020 год (факт),ГТС 2021 (факт),ПТС 2021 (факт),ЛТС 2021 (факт),Всего ТС (ж.д. составы) за 2021 год (факт),ГТС 2022 (факт),ПТС 2022 (факт),ЛТС 2022 (факт),Всего ТС (ж.д. составы) за 2022 год (факт),Лица 2017 (факт),Лица 2018 (факт),Лица 2019 (факт),Лица 2020 (факт),Лица 2021 (факт),Лица 2022 (факт),"Грузы 2017, тонн (факт)","Грузы 2018, тонн (факт)","Грузы 2019, тонн (факт)","Грузы 2020, тонн (факт)","Грузы 2021, тонн (факт)","Грузы 2022, тонн (факт)",Пограничный контроль,Таможенный контроль,Санитарно-карантинный контроль,Ветеринарный контроль,Карантинный фитосанитарный контроль,Транспортный контроль,Сосед
330,56.388117,85.209445,ВППТомск (Богашево)СФО,Новосибирский,ВПП,ВПП,Томск (Богашево),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,временный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,СФО,Томская область,"Аэропорт расположен на территории Томского района, на расстоянии 20 км от города Томска",0,0,Группа С,213,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,8,0,8,4800,0.0,0,2920,0,2920,1752000,0.0,0,244,0,244,0,337,0,337,0,286,0,286,0,104,0,104,3,84,0,87,0,42,0,42,53947,58669,57121,17561,10458,3383,0.0,0.0,0.0,0.0,0.0,0.0,да,да,да,да,да,нет,нет
331,50.918237,80.103876,ДАППТопольноеСФО,Новосибирский,АПП,ДАПП,Топольное,установлен,да,нет,функционирует,с 09.00 до 21.00,автомобильный,не определен,грузо-пассажирский,постоянный,двусторонний,не определен,нет,нет,нет,Республика Казахстан,Байтанат,СФО,Алтайский край,"Алтайский край, Угловский район, автодорога Круглое - Топольное - граница Республики Казахстан, 48 км",региональная,К-21,Группа В,84,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,240,0.0,0,0,0,0,87600,0.0,4502,290,4694,9486,5610,241,5719,11570,5874,28,6350,12252,239,0,417,656,0,0,0,0,761,1,2737,3499,21952,24241,23376,1320,0,7957,0.0,0.0,0.0,0.0,0.0,0.0,да,нет,нет,нет,нет,нет,Республика Казахстан
332,60.596099,27.913096,МАППТорфяновкаСЗФО,Санкт-Петербургский,АПП,МАПП,Торфяновка,установлен,да,да,функционирует,круглосуточно,автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,Финляндская Республика,Ваалимаа,СЗФО,Ленинградская область,"Ленинградская область, Выборгский район, Кондратьевская волость, 204-й км автодороги «Скандинавия», 60 км от г. Выборга, трасса Е-18",федеральная,А-181,Группа А,14,Сухопутный,Западный,1300,100,2100,3500,5250,0.0,474500,36500,766500,1277500,1916250,0.0,164580,20612,874626,1059818,165592,19636,820229,1005457,162970,20762,786281,970013,142368,3622,177689,323679,131741,1022,93240,226003,80685,7863,267082,355630,2469696,2403572,2455333,628487,334922,855576,1635685.0,1763641.0,1847212.63,1711502.383,1594749.467,731852.1900000001,да,да,да,да,да,да,Финляндская Республика
333,50.866700001061,81.895300000906,ЖДППТретьяковоСФО,Новосибирский,ЖДПП,ЖДПП,Третьяково,установлен,да,нет,функционирует,круглосуточно,железнодорожный,не определен,грузо-пассажирский,постоянный,двусторонний,не определен,нет,нет,нет,Республика Казахстан,Шемонаиха,СФО,Алтайский край,"Алтайский край, Третьяковский район, село Третьяково, ул. Привокзальная, д. 3",0,0,Группа В,132,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,480,0.0,0,0,0,0,175200,0.0,30,1092,0,1122,1226,1088,0,2314,2401,630,0,3031,2472,36,0,2508,2915,0,0,2915,2046,0,0,2046,70539,69147,69889,19354,6365,5364,0.0,0.0,0.0,0.0,0.0,0.0,да,нет,нет,нет,нет,нет,Республика Казахстан
334,51.881005,34.337551,МАППТроебортноеЦФО,Брянский,АПП,МАПП,Троебортное,установлен,да,нет,функционирует,круглосуточно,автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,нет,да,Украина,Бачевск,ЦФО,Брянская область,"242455, Брянская область, Севский район, 518 км +580м а/д «Украина»",федеральная,М-3,Группа В,153,Сухопутный,Западный,550,50,900,1500,5500,5500.0,200750,18250,328500,547500,2007500,2007500.0,127688,19100,214285,361073,119168,14404,208390,341962,94673,14441,213369,322483,84581,3006,71896,159483,88353,7581,132261,228195,11649,1272,13839,26760,1568530,1326533,1309142,520211,861507,90177,1645482.0,1598505.0,1269140.0,1103955.0,1186426.0,143280.0,да,да,да,да,да,да,Украина
335,54.1130000017583,61.5698999986053,"ЖДППТроицк (Кайрак, Магнай)УФО",Уральский,ЖДПП,ЖДПП,"Троицк (Кайрак, Магнай)",установлен,да,нет,функционирует,круглосуточно,железнодорожный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,Республика Казахстан,"Кайрак, Магнай",УФО,Челябинская область,"Челябинская область, г. Троицк (жд. станция Троицк)",0,0,Группа В,77,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5353,888,0,6241,5724,882,0,6606,6724,806,0,7530,4428,159,0,4587,3741,2,0,3743,4054,0,0,4054,95506,94212,98364,29044,12309,12560,0.0,0.0,0.0,0.0,0.0,0.0,да,нет,нет,нет,нет,нет,Республика Казахстан
336,44.093643,39.074688,МППТуапсеЮФО,Сочинский,МПП,МПП,Туапсе,установлен,да,да,функционирует,круглосуточно,морской,не определен,грузовой,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,ЮФО,Краснодарский край,"Краснодарский край, г. Туапсе, ул. Горького, 8",0,0,Группа В,185,Морской,АЧБ,4,0,0,4,0,94882.0,1460,0,0,1460,0,34631930.0,2206,0,0,2206,2143,0,0,2143,2312,0,0,2312,2776,14,0,2790,2474,0,0,2474,2184,0,0,2184,42671,42406,47402,56519,50589,46434,26319662.478,25424232.6087,26119817.673,28453730.2626,36283389.86499999,15704134.5361,да,да,да,да,да,нет,нет
337,45.262249,131.978153,ДАППТурий РогДФО,Владивостокский,АПП,ДАПП,Турий Рог,установлен,да,да,функционирует,"с 11.00 до 19.00, 6 дней в неделю кроме воскресенья и государственных праздничных (нерабочих) дней КНР",автомобильный,не определен,грузо-пассажирский,постоянный,двусторонний,не определен,нет,да,да,Китайская Народная Республика,Мишань,ДФО,Приморский край,"Приморский край, Ханкайский район, с. Турий Рог, ул. Пограничная, д. 1",региональная,Михайловка-Турий рог,Группа А,46,РК (сухопутный),Восток,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1186,5437,0,6623,3157,3002,0,6159,4791,4954,0,9745,3656,309,0,3965,4530,0,0,4530,6746,0,0,6746,208794,105431,179641,14019,4530,6746,11676.0,37151.0,57190.0,43095.0,51255.0,71725.0,да,да,да,да,да,да,Китайская Народная Республика
338,57.181153,65.349182,ВППТюмень (Рощино)УФО,Уральский,ВПП,ВПП,Тюмень (Рощино),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,УФО,Тюменская область,"Тюменская область, расположен в 14 км западнее города Тюмени",0,0,Группа В,108,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,4800,0.0,0,0,0,0,1752000,0.0,23,1010,0,1033,33,1322,0,1355,30,1124,0,1154,45,164,0,209,17,932,0,949,62,943,0,1005,176294,232693,220474,30212,158354,150375,351.6,2343.223,2468.18,197.3243,1410.4726,1154.87106,да,да,да,да,да,нет,нет
339,50.4167,113.8333,ДАПП ПУПУбур-ТохторДФО,Читинский,АПП,ДАПП ПУП,Убур-Тохтор,установлен,нет,нет,"Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято, в том числе сопредельным государством",не определен,автомобильный,не определен,грузо-пассажирский,сезонный,двусторонний,упрощенный,нет,нет,нет,Монголия,Тогтор,ДФО,Забайкальский край,не определен,0,0,не определена,333,РМК,Восток,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Монголия
340,56.87317,27.833766,МАППУбылинкаСЗФО,Псковский,АПП,МАПП,Убылинка,установлен,да,да,функционирует,круглосуточно,автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,нет,да,Латвийская Республика,Гребнево,СЗФО,Псковская область,"Псковская область, Пыталовский район, Гавровская волость, д. Уболенка",региональная,58 ОП РЗ 58К-306 Остров – Вышгородок – граница с Латвийской Республикой,Группа А,169,Сухопутный,Западный,300,80,1620,2000,4000,0.0,109500,29200,591300,730000,1460000,0.0,68478,1119,76591,146188,68788,973,84730,154491,66600,1090,97449,165139,56844,146,21371,78361,70991,16,4858,75865,75930,973,29548,106451,254532,278530,285312,109020,85043,261046,572247.0,466886.0,572191.0,498950.0,660560.0,835130.0,да,да,да,да,да,да,Латвийская Республика
341,49.076574,142.033563,МППУглегорскДФО,Владивостокский,МПП,МПП,Углегорск,установлен,нет,нет,"Не функционирует с момента установления. Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято",не определен,морской,не определен,грузовой,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Сахалинская область,не определен,0,0,не определена,381,Морской,Арктика,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,нет
342,51.804968,107.443873,ВППУлан-Удэ (Мухино)ДФО,Читинский,ВПП,ВПП,Улан-Удэ (Мухино),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Республика Бурятия,"Республика Бурятия, г. Улан-Удэ, п. Аэропорт, 15",0,0,Группа В,197,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,6000,0.0,0,0,0,0,2190000,0.0,21,445,0,466,17,645,0,662,19,711,0,730,71,100,0,171,270,118,0,388,424,321,0,745,29775,40346,40735,6069,4823,16029,286.0611,353.3052,191.85588,526.321,383.57535,3941.17,да,да,да,да,да,нет,нет
343,54.2648,48.2235,ВППУльяновск (Баратаевка)ПФО,Волгоградский,ВПП,ВПП,Ульяновск (Баратаевка),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,пассажирский,работающий на нерегулярной основе,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ПФО,Ульяновская область,"432045, Ульяновская область, г. Ульяновск, ул. Авиационная, 20",0,0,Группа С,311,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,3840,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,143,0,143,0,11,0,11,10,49,0,59,0,0,0,0,0,0,24737,200,7936,0,0.0,0.0,0.0,0.0,404.79571,0.0,да,да,да,да,да,нет,нет
344,54.414059,48.800202,ВППУльяновск (Восточный)ПФО,Волгоградский,ВПП,ВПП,Ульяновск (Восточный),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ПФО,Ульяновская область,"Ульяновская область, Чердаклинский район, 38 км восточнее г. Ульяновска",0,0,Группа В,81,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,1920,0.0,0,0,0,0,700800,0.0,62,231,0,293,98,149,0,247,111,47,0,158,343,2,0,345,136,24,0,160,243,3,0,246,35788,25950,1692,5130,2301,2309,2616.1257,2300.435,1593.5187,686.1905370000001,4546.673753,3643.566646,да,да,да,да,да,нет,нет
345,47.688997,38.677759,ЖДППУспенскаяЮФО,Ростовский,ЖДПП,ЖДПП,Успенская,установлен,да,нет,функционирует,круглосуточно,железнодорожный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо (ДНР),Квашино,ЮФО,Ростовская область,"Ростовская область, Матвеево-Курганский район, село Авило-Успенка, улица Кооперативная, 4 А",0,0,Группа В,17,Сухопутный,Западный,0,44,0,44,0,0.0,0,16060,0,16060,0,0.0,2982,718,0,3700,6363,711,0,7074,5793,718,0,6511,3478,524,0,4002,3477,552,0,4029,3540,798,0,4338,75705,96720,105793,72418,134328,192264,5341027.78,12811298.79,14009628.94,6674017.08,6466592.069999999,6084899.0,да,да,да,да,да,нет,нет
346,59.694155,28.431728,МППУсть-ЛугаСЗФО,Санкт-Петербургский,МПП,МПП,Усть-Луга,установлен,да,да,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,СЗФО,Ленинградская область,"Ленинградская область, Кингисеппский район, п. Усть-Луга, п. Краколье",0,0,Группа А,41,Морской,Западный,10,0,0,10,200,531205.0,3650,0,0,3650,73000,193889825.0,4728,0,0,4728,4757,0,0,4757,5524,0,0,5524,4840,0,0,4840,5042,0,0,5042,4698,0,0,4698,88741,87606,105399,89942,93334,96436,102976095.55923,99556853.2775,103750496.34027,89384254.33603,114898277.10204,133740462.856,да,да,да,да,да,нет,нет
347,54.343363,55.504405,ВППУфаПФО,Уральский,ВПП,ВПП,Уфа,установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ПФО,Республика Башкортостан,"Республика Башкортостан, 20 км. юго-западнее г. Уфа",0,0,Группа В,140,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,19200,0.0,0,0,0,0,7008000,0.0,38,3400,0,3438,85,4106,0,4191,53,4245,0,4298,31,600,0,631,18,3779,0,3797,10,3043,0,3053,603531,742073,804180,116474,670767,466755,620.6,795.93,11002.82,546.9,202.92,191.33,да,да,да,да,да,нет,нет
348,51.883,126.5631,СППУшаковоДФО,Хабаровский,СПП,СПП,Ушаково,установлен,нет,нет,"Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято",не определен,смешанный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,Китайская Народная Республика,Хума,ДФО,Амурская область,не определен,0,0,не определена,341,РК (сухопутный),Восток,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Китайская Народная Республика
349,66.157446,190.19614,МППУэленДФО,Владивостокский,МПП,МПП,Уэлен,установлен,нет,нет,"Не функционирует с момента установления. Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято",не определен,морской,не определен,пассажирский,не определен,двусторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Чукотский автономный округ,не определен,0,0,не определена,382,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,нет
350,45.030754,35.385505,МППФеодосияЮФО,Крымский,МПП,МПП,Феодосия,установлен,да,да,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,да,да,не применимо,не применимо,ЮФО,Республика Крым,"Республика Крым, г. Феодосия, ул. Горького, 11. причалы №№ 1 (санитарный причал), 2, 3, 14; РНП «Северныи» и «Южный» и районы якорной стоянки №400, 401 (для осуществления пропуска через государственную границу нефтеналивных судов)",0,0,Группа А,55,Морской,АЧБ,0,0,0,0,0,0.0,0,0,0,0,0,0.0,31,5,0,36,63,8,0,71,47,6,0,53,22,0,0,22,16,0,0,16,17,2,0,19,363,878,747,411,313,325,48405.18,110866.465,177946.947,116699.87,82661.554,90439.679,да,да,да,да,да,да,нет
351,48.468957,135.057972,РППХабаровскДФО,Хабаровский,РПП,РПП,Хабаровск,установлен,да,нет,функционирует,"7 дней в неделю в навигационный период;  пассажирское направление: летний период (май-август) с 08.00 до 20.00, технологический перерыв с 12.00 до 16.00; осенний период (сентябрь-октябрь) с 08.00 до 19.00, технологический перерыв с 12.00 до 15.00, грузовое направление:  с 08.00 до 20.00, технологический перерыв с 12.00 до 13.00. ",речной,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,нет,да,Китайская Народная Республика,Фуюань,ДФО,Хабаровский край,"Хабаровский край, г. Хабаровск, ул. Шевченко, д. 1 и прилегающая акватория в районе набережной реки Амур, напротив речного вокзала (пассажирское направление), участок № 1 грузовой район «Ветка»: г. Хабаровск, ул. Тихоокеанская, д. 45 (грузовое направление); г. Хабаровск, ул. Приемная, 114  грузовое направление)",0,0,Группа В,144,РК (сухопутный),Восток,8,16,0,24,720,10000.0,1456,2912,0,4368,131040,1820000.0,817,2780,0,3597,904,2570,0,3474,752,1676,0,2428,608,0,0,608,679,0,0,679,444,0,0,444,121782,111227,66790,1622,1555,978,392816.0,721959.0,365450.0,378034.434,372369.597,223961.761,да,да,да,да,да,нет,Китайская Народная Республика
352,48.52694,135.172442,ВППХабаровск (Новый)ДФО,Хабаровский,ВПП,ВПП,Хабаровск (Новый),установлен,да,да,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,ДФО,Хабаровский край,"Хабаровский край, г. Хабаровск, Матвеевское шоссе, 32а, 34д, 26",0,0,Группа С,227,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,7200,25.0,0,0,0,0,2628000,9125.0,349,2805,0,3154,221,2988,0,3209,429,2683,0,3112,407,575,0,982,1239,217,0,1456,404,114,0,518,376714,392117,392665,87743,62110,22492,12499.0,755.0,1091.0,295.04,399.187,1652.539,да,да,да,да,да,нет,нет
353,50.700218,92.069395,ДАППХандагайты (Боршо)СФО,Новосибирский,АПП,МАПП,Хандагайты (Боршо),установлен,да,да,функционирует,"с 08.00 до 18.00, санитарный день: воскресенье, технологический перерыв с 12.00 до 14.00",автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,нет,да,Монголия,Боршо,СФО,Республика Тыва,"Республика Тыва, Овюрский район, расположенный в 3-х км на юго-восток от ориентира с. Хандагайты, км 1116+125 автомобильной дороги федерального значения Р-257 «Енисей» «Красноярск – Абакан - Кызыл-Чадан – Хандагайты – государственная граница с Монголией»",федеральная,Р-257,Группа А,78,РМК,Восток,45,3,52,100,355,0.0,13455,897,15548,29900,106145,0.0,3031,66,17390,20487,3379,62,22106,25547,2902,61,25355,28318,2686,4,3757,6447,3105,8,45,3158,3746,39,22289,26074,71336,91959,106512,18022,3349,92572,30229.06,35362.56,29520.15000000001,30629.71,34934.521,41016.5,да,да,да,да,да,да,Монголия
354,61.026293,69.096166,ВППХанты-МансийскУФО,Уральский,ВПП,ВПП,Ханты-Мансийск,установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,УФО,Ханты-Мансийский автономный округ - Югра,"Ханты-Мансийский автономный округ – Югра, г. Ханты-Мансийск, аэропорт",0,0,Группа С,255,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,2400,54750.0,0,0,0,0,876000,0.0,0,78,0,78,2,62,0,64,0,71,0,71,0,9,0,9,0,0,0,0,0,0,0,0,10943,10175,11575,584,0,0,91.27,86.17,84.57,0.0,0.0,0.0,да,да,да,да,да,нет,нет
355,42.430155,130.644336,ЖДППХасанДФО,Владивостокский,ЖДПП,ЖДПП,Хасан,установлен,да,нет,функционирует,"ежедневно, без выходных и праздничных дней с 10.00 до 20.00",железнодорожный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,Корейская Народно-Демократическая Республика,Туманган,ДФО,Приморский край,"Приморский край, Хасанский район, ст. ""Хасан""",0,0,Группа В,75,РК (сухопутный),Восток,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1233,277,0,1510,392,255,0,647,382,169,0,551,151,17,0,168,0,0,0,0,0,2,0,2,14408,11016,9990,1403,120,138,1931870.0,30159.0,49934.0,36119.0,0.0,3312.0,да,да,да,да,да,нет,Корейская Народно-Демократическая Республика
356,47.046599,142.044024,МППХолмскДФО,Владивостокский,МПП,МПП,Холмск,установлен,да,да,функционирует,"ежедневно, кроме праздничных дней, с 09.00 до 20.00, перерыв с 13.00 до 14.00",морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,да,да,не применимо,не применимо,ДФО,Сахалинская область,"Сахалинская область, г. Холмск, ул. Советская д. 39, г. Холмск, ул. Лесозаводская, д. 11, морской порт Холмск",0,0,Группа А,110,Морской,Арктика,0,0,0,0,0,0.0,0,0,0,0,0,0.0,450,10,0,460,433,8,0,441,161,6,0,167,152,0,0,152,126,1,0,127,131,0,0,131,8867,8718,3147,3343,2281,2394,5769004.0,7818282.0,1827452.0,1027822.73,1342588.91,586632.0800000001,да,да,да,да,да,нет,нет
357,49.957094,95.62729,ДАППЦаган-ТолгойСФО,Новосибирский,АПП,ДАПП,Цаган-Толгой,установлен,да,нет,функционирует,"с 08.00 до 17.00,  санитарный день - воскресенье, технологический перерыв с 12.00 до 14.00",автомобильный,не определен,грузо-пассажирский,постоянный,двусторонний,не определен,да,нет,да,Монголия,Арц-Сурь,СФО,Республика Тыва,"Республика Тыва, Эрзинский кожуун, местечко Артыштыг, автодорога М-54 «Енисей»",региональная,"93Н-110, Кызыл - Эрзин - Госграница с Монголией (км 0+000 - км 274+500)",Группа С,234,РМК,Восток,20,5,15,40,250,0.0,5980,1495,4485,11960,74750,0.0,122,62,4025,4209,133,43,3735,3911,82,45,3251,3378,8,8,316,332,0,0,0,0,10,6,1411,1427,15533,15765,15303,1487,0,4680,627.0999999999999,820.3,463.6,632.9,0.0,86.318,да,да,да,да,да,да,Монголия
358,56.132199998945,47.2518999986351,ВППЧебоксарыПФО,Волгоградский,ВПП,ВПП,Чебоксары,установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ПФО,Чувашская Республика – Чувашия,"Чувашская Республика, г. Чебоксары, пл. И.Ф. Скворцова, д. 1, аэропорт ""Чебоксары""",0,0,Группа С,246,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,69,0,69,1,87,0,88,0,76,0,76,0,6,0,6,0,0,0,0,0,0,0,0,13269,17540,14786,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,да,да,да,да,да,нет,нет
359,55.297409,61.511778,ВППЧелябинск (Баландино)УФО,Уральский,ВПП,ВПП,Челябинск (Баландино),установлен,да,да,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,УФО,Челябинская область,"Челябинская область, 18 км северо-восточнее г. Челябинска",0,0,Группа А,182,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,9600,0.0,0,0,0,0,3504000,0.0,19,1302,0,1321,27,1864,0,1891,16,1663,0,1679,2,186,0,188,10,1081,0,1091,5,1462,0,1467,235998,337827,316515,27884,153216,190659,1724.921,3774.83,3197.84504,320.9329999999999,1499.433,1836.385,да,да,да,да,да,нет,нет
360,59.281663,38.021305,ВППЧереповецСЗФО,Санкт-Петербургский,ВПП,ВПП,Череповец,установлен,да,нет,функционирует,"в соответствии с графиком 
вылета/прилета международных авиарейсов",воздушный,не определен,пассажирский,работающий на нерегулярной основе,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,СЗФО,Вологодская область,"д. Ботово, Аэропорт Череповец, 18 км северо-восточнее г. Череповец",0,0,Группа С,267,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,2,0,2,840,0.0,0,0,0,0,0,0.0,0,123,0,123,0,115,0,115,0,107,0,107,0,39,0,39,1,143,0,144,0,85,0,85,3269,2987,2212,1067,1136,352,27.779,81.293,0.0,1.406,114.547,0.0,да,да,да,да,да,нет,нет
361,54.155114,74.804456,РППЧерлакСФО,Новосибирский,РПП,РПП,Черлак,установлен,да,нет,функционирует,с 09.00 до 18.00,речной,не определен,грузо-пассажирский,сезонный,двусторонний,не определен,нет,нет,нет,Республика Казахстан,Урлитобе,СФО,Омская область,"Омская область, Черлакский район, р.п. Черлак река Иртыш",0,0,Группа С,307,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,111,0,0,111,132,0,0,132,160,0,0,160,130,0,0,130,104,0,0,104,154,0,0,154,796,937,1101,873,645,992,0.0,0.0,0.0,0.0,0.0,0.0,да,нет,нет,нет,нет,нет,Республика Казахстан
