,latitude,longitude,Наименование пункта пропуска,Федеральный округ,Вид,Количество,Год,Категория,Филиал,Установлен / закрыт,Функционирует/не функционирует,Сопредельное государство,Количество по паспорту
988,51.194203,49.73407,Озинки,ПФО,ЖДПП,92460.0,2019,Число людей,Волгоградский,установлен,да,Республика Казахстан,0
989,51.336732,119.873112,Олочи,ДФО,АПП,1045.0,2019,Число людей,Читинский,установлен,да,Китайская Народная Республика,0
990,43.729095,135.256376,Ольга,ДФО,МПП,9114.0,2019,Число людей,Владивостокский,установлен,да,не применимо,0
991,53.796579,75.051943,Ольховка,СФО,АПП,693118.0,2019,Число людей,Новосибирский,установлен,да,Республика Казахстан,0
992,45.784045,47.547579,Оля,ЮФО,МПП,4496.0,2019,Число людей,Волгоградский,установлен,да,не применимо,100010
993,55.08585,73.004372,Омск (Центральный),СФО,ВПП,202930.0,2019,Число людей,Новосибирский,установлен,да,не применимо,1051200
994,63.902555,38.096453,Онега,СЗФО,МПП,460.0,2019,Число людей,Мурманский,установлен,да,не применимо,0
995,51.7847,55.0986,Оренбург (Центральный),ПФО,ВПП,142514.0,2019,Число людей,Уральский,установлен,да,не применимо,0
996,51.791509,55.458577,Оренбург-2,ПФО,ВПП,2946.0,2019,Число людей,Уральский,установлен,да,не применимо,0
997,51.084344,58.475364,Орск,ПФО,АПП,710139.0,2019,Число людей,Уральский,установлен,да,Республика Казахстан,0
998,51.076832,58.593305,Орск,ПФО,ВПП,1243.0,2019,Число людей,Уральский,установлен,да,не применимо,0
999,51.086122,58.464716,Орск,ПФО,ЖДПП,14485.0,2019,Число людей,Уральский,установлен,да,Республика Казахстан,0
1000,55.502905,37.510583,Остафьево,ЦФО,ВПП,3483.0,2019,Число людей,Центральный аппарат,установлен,да,не применимо,525600
1001,59.350609,143.181925,Охотск,ДФО,МПП,265.0,2019,Число людей,Хабаровский,установлен,да,не применимо,0
1002,53.401993,77.709242,Павловка,СФО,АПП,600882.0,2019,Число людей,Новосибирский,установлен,да,Республика Казахстан,0
1003,52.924229,78.268375,Павловка (Славгород),СФО,АПП,79533.0,2019,Число людей,Новосибирский,установлен,да,Республика Казахстан,175200
1004,59.949253,30.194513,Пассажирский порт Санкт-Петербург,СЗФО,МПП,1680874.0,2019,Число людей,Санкт-Петербургский,установлен,да,не применимо,20323200
1005,48.884618,130.656092,Пашково,ДФО,СПП,0.0,2019,Число людей,Хабаровский,установлен,нет,Китайская Народная Республика,0
1006,69.702388,170.259281,Певек,ДФО,МПП,0.0,2019,Число людей,Владивостокский,установлен,нет,не применимо,0
1007,46.215373,33.633651,Перекоп,ЮФО,АПП,257155.0,2019,Число людей,Крымский,установлен,да,не применимо (Херсонская обл.),1095000
1008,57.919707,56.019552,Пермь (Большое Савино),ПФО,ВПП,334424.0,2019,Число людей,Уральский,установлен,да,не применимо,5150880
1009,61.877346,34.155573,Петрозаводск (Бесовец),СЗФО,ВПП,11.0,2019,Число людей,Санкт-Петербургский,установлен,да,не применимо,0
1010,53.011834,158.648548,Петропавловск-Камчатский,ДФО,МПП,43497.0,2019,Число людей,Владивостокский,установлен,да,не применимо,0
1011,53.169455,158.425596,Петропавловск-Камчатский (Елизово),ДФО,ВПП,17963.0,2019,Число людей,Владивостокский,установлен,да,не применимо,0
1012,55.090975,68.242499,Петухово,УФО,АПП,747223.0,2019,Число людей,Уральский,установлен,да,Республика Казахстан,2007500
1013,55.070614,67.887333,Петухово,УФО,ЖДПП,439566.0,2019,Число людей,Уральский,установлен,да,Республика Казахстан,0
1014,57.8357999995351,27.625300001353,Печоры-Псковские,СЗФО,ЖДПП,4704.0,2019,Число людей,Псковский,установлен,да,Эстонская Республика,0
1015,52.369862,33.243985,Погар,ЦФО,АПП,150908.0,2019,Число людей,Брянский,установлен,да,Украина,708100
1016,55.059774,22.590262,Пограничный,СЗФО,АПП,38194.0,2019,Число людей,Калининградский,установлен,да,Литовская Республика,0
1017,44.39917,131.259668,Пограничный,ДФО,АПП,1051569.0,2019,Число людей,Владивостокский,установлен,да,Китайская Народная Республика,0
1018,44.40663,131.37327,Пограничный,ДФО,ЖДПП,153176.0,2019,Число людей,Владивостокский,установлен,да,Китайская Народная Республика,0
